FFT_IP,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Area Team Code,Code,Name,Site Code,Site Name,Ward Name,Total Responses,Total Eligible,Response Rate,Friends and Family Test Score,Extremely Likely,Likely,Neither,Unlikely,Extremely Unlikely,Don't Know,First specialty,Second specialty
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Capener Ward,27,115,0.234782609,93,25,2,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Caroline Thorpe Ward,1,6,0.166666667,100,*,*,*,*,*,*,420 - PAEDIATRICS,0
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Fortescue Ward,37,163,0.226993865,86,32,5,0,0,0,0,100 - GENERAL SURGERY,101 - UROLOGY
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Glossop Ward,33,119,0.277310924,64,23,8,2,0,0,0,300 - GENERAL MEDICINE,0
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,King George V Ward,44,212,0.20754717,74,34,7,2,0,0,1,100 - GENERAL SURGERY,502 - GYNAECOLOGY
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Staples Ward,20,62,0.322580645,80,16,4,0,0,0,0,300 - GENERAL MEDICINE,0
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Tarka Ward,46,115,0.4,98,45,1,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,RBZ12,North Devon District Hospital - RBZ12,Victoria Ward,21,116,0.181034483,100,21,0,0,0,0,0,300 - GENERAL MEDICINE,320 - CARDIOLOGY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Bickleigh,80,157,0.50955414,65,54,22,1,2,0,1,170 - CARDIOTHORACIC SURGERY,320 - CARDIOLOGY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Bracken,13,11,1.181818182,92,12,1,0,0,0,0,823 - HAEMATOLOGY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Braunton,62,163,0.380368098,82,51,11,0,0,0,0,100 - GENERAL SURGERY,101 - UROLOGY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Brent,65,145,0.448275862,60,41,19,3,0,0,2,370 - MEDICAL ONCOLOGY,315 - PALLIATIVE MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Burrator,57,106,0.537735849,55,36,15,4,1,0,1,400 - NEUROLOGY,314 - REHABILITATION
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Clearbrook,22,122,0.180327869,45,13,6,3,0,0,0,170 - CARDIOTHORACIC SURGERY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Crownhill,21,110,0.190909091,85,18,1,1,0,0,1,170 - CARDIOTHORACIC SURGERY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Endoscopy Unit,0,2,0,NA,0,0,0,0,0,0,301 - GASTROENTEROLOGY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Fal Ward,1,8,0.125,100,*,*,*,*,*,*,100 - GENERAL SURGERY,300 - GENERAL MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Freedom,0,9,0,NA,0,0,0,0,0,0,100 - GENERAL SURGERY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Hartor,13,47,0.276595745,69,9,4,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Hembury,21,51,0.411764706,38,11,7,2,0,1,0,430 - GERIATRIC MEDICINE,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Hexworthy,32,79,0.405063291,47,16,15,1,0,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Honeyford,21,93,0.225806452,57,13,7,1,0,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Hound,81,98,0.826530612,56,48,26,4,0,0,3,301 - GASTROENTEROLOGY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Lynher,51,215,0.237209302,55,32,15,4,0,0,0,120 - ENT,160 - PLASTIC SURGERY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Mayflower,93,90,1.033333333,72,72,16,3,1,1,0,361 - NEPHROLOGY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Meavy,8,41,0.195121951,63,5,3,0,0,0,0,100 - GENERAL SURGERY,300 - GENERAL MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Meldon,51,95,0.536842105,49,26,21,2,0,0,2,302 - ENDOCRINOLOGY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Monkswell,26,55,0.472727273,46,14,10,2,0,0,0,300 - GENERAL MEDICINE,430 - GERIATRIC MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Moorgate,35,133,0.263157895,71,27,6,0,1,1,0,150 - NEUROSURGERY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Norfolk,58,184,0.315217391,51,34,18,4,0,1,1,502 - GYNAECOLOGY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Pencarrow,0,1,0,NA,0,0,0,0,0,0,192 - CRITICAL CARE MEDICINE,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Penrose,0,2,0,NA,0,0,0,0,0,0,192 - CRITICAL CARE MEDICINE,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Planned Investigation Unit,49,141,0.34751773,65,32,15,1,0,0,1,300 - GENERAL MEDICINE,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Postbridge,1,10,0.1,-100,*,*,*,*,*,*,100 - GENERAL SURGERY,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Sharp,59,92,0.641304348,88,52,7,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,410 - RHEUMATOLOGY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Shaugh,14,114,0.122807018,64,9,5,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Shipley,30,37,0.810810811,55,16,13,0,0,0,1,300 - GENERAL MEDICINE,430 - GERIATRIC MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Stannon,64,143,0.447552448,65,45,14,2,2,0,1,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Stonehouse,97,155,0.625806452,57,60,29,4,0,2,2,301 - GASTROENTEROLOGY,100 - GENERAL SURGERY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Torcross,6,20,0.3,100,6,0,0,0,0,0,192 - CRITICAL CARE MEDICINE,170 - CARDIOTHORACIC SURGERY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Torrington,0,1,0,NA,0,0,0,0,0,0,192 - CRITICAL CARE MEDICINE,170 - CARDIOTHORACIC SURGERY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Unidentified,0,4,0,NA,0,0,0,0,0,0,100 - GENERAL SURGERY,300 - GENERAL MEDICINE
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Wildgoose,0,13,0,NA,0,0,0,0,0,0,171 - PAEDIATRIC SURGERY,420 - PAEDIATRICS
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Wolf,68,170,0.4,36,34,22,8,1,1,2,301 - GASTROENTEROLOGY,100 - GENERAL SURGERY
Q66,RK9,PLYMOUTH HOSPITALS NHS TRUST,RK950,Derriford Hospital - RK950,Woodcock,0,0,NA,NA,0,0,0,0,0,0,171 - PAEDIATRIC SURGERY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,CARNKIE,24,111,0.216216216,65,15,8,0,0,0,1,301 - GASTROENTEROLOGY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,CCU,23,32,0.71875,87,20,3,0,0,0,0,320 - CARDIOLOGY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,CDU,0,82,0,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,180 - ACCIDENT & EMERGENCY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,CIU,42,141,0.29787234,83,36,5,1,0,0,0,320 - CARDIOLOGY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,CRITICAL CARE,0,17,0,NA,0,0,0,0,0,0,192 - CRITICAL CARE MEDICINE,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,FAU,0,61,0,NA,0,0,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,GRENVILLE,22,84,0.261904762,57,14,5,1,1,0,1,302 - ENDOCRINOLOGY,361 - NEPHROLOGY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,LOWEN,32,87,0.367816092,74,24,6,1,0,0,1,800 - CLINICAL ONCOLOGY,303 - CLINICAL HAEMATOLOGY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,MAU,48,268,0.179104478,66,33,12,2,0,0,1,300 - GENERAL MEDICINE,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,PENDENNIS,35,99,0.353535354,51,22,9,3,1,0,0,100 - GENERAL SURGERY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,PHOENIX,28,81,0.345679012,79,22,6,0,0,0,0,314 - REHABILITATION,400 - NEUROLOGY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,ROSKEAR,27,88,0.306818182,81,23,3,1,0,0,0,300 - GENERAL MEDICINE,320 - CARDIOLOGY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,SAL/SSU,45,216,0.208333333,58,30,11,1,2,1,0,100 - GENERAL SURGERY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,SOUTH CROFTY,16,103,0.155339806,75,12,4,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,ST MAWES,40,139,0.287769784,70,31,6,2,0,1,0,100 - GENERAL SURGERY,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,TOLGUS,66,269,0.24535316,58,42,20,3,0,1,0,101 - UROLOGY,502 - GYNAECOLOGY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,TRAUMA,73,162,0.450617284,62,52,14,7,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,WELLINGTON,12,66,0.181818182,83,10,2,0,0,0,0,340 - RESPIRATORY MEDICINE,300 - GENERAL MEDICINE
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,WHEAL AGAR,6,34,0.176470588,100,6,0,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,WHEAL COATES,24,106,0.226415094,83,21,2,1,0,0,0,120 - ENT,130 - OPHTHALMOLOGY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF12,Royal Cornwall Hospital (Treliske) - REF12,WHEAL PROSPER,17,22,0.772727273,88,15,2,0,0,0,0,300 - GENERAL MEDICINE,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF02,St Michael's Hospital - REF02,MTH,0,6,0,NA,0,0,0,0,0,0,314 - REHABILITATION,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF02,St Michael's Hospital - REF02,ST JOSEPHS,49,102,0.480392157,98,48,1,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF02,St Michael's Hospital - REF02,ST MICHAELS,24,59,0.406779661,83,21,2,0,1,0,0,110 - TRAUMA & ORTHOPAEDICS,100 - GENERAL SURGERY
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF01,West Cornwall Hospital (Penzance) - REF01,MED 1,19,45,0.422222222,78,15,2,0,0,1,1,300 - GENERAL MEDICINE,0
Q66,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,REF01,West Cornwall Hospital (Penzance) - REF01,MED 2,33,52,0.634615385,85,28,5,0,0,0,0,300 - GENERAL MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Abbey,43,138,0.311594203,67,30,12,1,0,0,0,160 - PLASTIC SURGERY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,AMU East,5,249,0.020080321,80,4,1,0,0,0,0,300 - GENERAL MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,AMU West,3,271,0.011070111,67,*,*,*,*,*,*,300 - GENERAL MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Ashburn,1,49,0.020408163,100,*,*,*,*,*,*,430 - GERIATRIC MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Avon,1,92,0.010869565,100,*,*,*,*,*,*,320 - CARDIOLOGY,330 - DERMATOLOGY
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Bolham,17,39,0.435897436,47,9,7,0,1,0,0,430 - GERIATRIC MEDICINE,400 - NEUROLOGY
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Bovey,15,38,0.394736842,40,9,3,3,0,0,0,430 - GERIATRIC MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Bramble Yellow,0,27,0,NA,0,0,0,0,0,0,420 - PAEDIATRICS,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,CCU,1,20,0.05,100,*,*,*,*,*,*,420 - PAEDIATRICS,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Clyst,53,95,0.557894737,72,39,13,1,0,0,0,430 - GERIATRIC MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Creedy,28,93,0.301075269,71,21,6,1,0,0,0,361 - NEPHROLOGY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Culm East,12,85,0.141176471,83,10,2,0,0,0,0,340 - RESPIRATORY MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Culm West,26,118,0.220338983,65,18,7,1,0,0,0,340 - RESPIRATORY MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Dart,57,191,0.298429319,89,51,6,0,0,0,0,100 - GENERAL SURGERY,101 - UROLOGY
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Durbin,52,119,0.43697479,65,37,12,2,0,1,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Dyball,48,103,0.466019417,65,31,17,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Exe,28,147,0.19047619,82,23,5,0,0,0,0,100 - GENERAL SURGERY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Kenn,24,50,0.48,50,12,12,0,0,0,0,430 - GERIATRIC MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Lowman,31,107,0.289719626,34,15,9,3,2,0,2,300 - GENERAL MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Lyme,75,125,0.6,73,60,10,3,2,0,0,100 - GENERAL SURGERY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Mere,20,167,0.119760479,75,15,5,0,0,0,0,100 - GENERAL SURGERY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Okement,20,111,0.18018018,95,18,1,0,0,0,1,301 - GASTROENTEROLOGY,300 - GENERAL MEDICINE
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Otter,82,178,0.460674157,64,53,27,0,0,1,1,120 - ENT,130 - OPHTHALMOLOGY
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,RHD,0,3,0,NA,0,0,0,0,0,0,340 - RESPIRATORY MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,RHDU,0,5,0,NA,0,0,0,0,0,0,340 - RESPIRATORY MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Tavy,94,157,0.598726115,80,75,17,0,0,1,1,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Taw,11,157,0.070063694,82,9,2,0,0,0,0,320 - CARDIOLOGY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Teign,0,3,0,NA,0,0,0,0,0,0,100 - GENERAL SURGERY,300 - GENERAL MEDICINE
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Torridge,13,35,0.371428571,83,10,2,0,0,0,1,300 - GENERAL MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Wynard,101,263,0.384030418,50,54,44,2,0,1,0,502 - GYNAECOLOGY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Yarty,10,33,0.303030303,90,9,1,0,0,0,0,303 - CLINICAL HAEMATOLOGY,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Yealm,21,38,0.552631579,57,13,7,0,1,0,0,430 - GERIATRIC MEDICINE,0
Q66,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,RH801,Royal Devon and Exeter Hospital (Wonford) - RH801,Yeo,24,96,0.25,75,18,6,0,0,0,0,370 - MEDICAL ONCOLOGY,0
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Ainslie,27,79,0.341772152,85,24,2,1,0,0,0,110 - TRAUMA & ORTHOPAEDICS,100 - GENERAL SURGERY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Allerton,11,74,0.148648649,64,7,4,0,0,0,0,100 - GENERAL SURGERY,301 - GASTROENTEROLOGY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Cheetham Hill,4,50,0.08,75,*,*,*,*,*,*,300 - GENERAL MEDICINE,0
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Cromie,39,185,0.210810811,92,36,1,1,0,0,1,100 - GENERAL SURGERY,101 - UROLOGY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Dunlop,14,26,0.538461538,57,9,4,0,0,1,0,340 - RESPIRATORY MEDICINE,320 - CARDIOLOGY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,EAU3,30,166,0.180722892,80,26,2,2,0,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,EAU4,28,147,0.19047619,75,23,3,0,0,2,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Elizabeth,1,65,0.015384615,100,*,*,*,*,*,*,300 - GENERAL MEDICINE,100 - GENERAL SURGERY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Ella Rowcroft,57,117,0.487179487,88,49,7,0,0,0,1,110 - TRAUMA & ORTHOPAEDICS,0
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Forrest,39,145,0.268965517,67,27,11,0,1,0,0,100 - GENERAL SURGERY,120 - ENT
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,George Earle,25,64,0.390625,76,19,6,0,0,0,0,300 - GENERAL MEDICINE,430 - GERIATRIC MEDICINE
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,LCYP,0,10,0,NA,0,0,0,0,0,0,420 - PAEDIATRICS,110 - TRAUMA & ORTHOPAEDICS
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Louisa Cary,0,8,0,NA,0,0,0,0,0,0,420 - PAEDIATRICS,100 - GENERAL SURGERY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Mccallum,46,136,0.338235294,80,38,5,1,1,0,1,502 - GYNAECOLOGY,100 - GENERAL SURGERY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Midgley,18,83,0.21686747,78,14,4,0,0,0,0,340 - RESPIRATORY MEDICINE,300 - GENERAL MEDICINE
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Simpson,11,92,0.119565217,55,8,1,0,1,1,0,300 - GENERAL MEDICINE,0
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,TCCU/TCPU,33,105,0.314285714,94,31,2,0,0,0,0,320 - CARDIOLOGY,300 - GENERAL MEDICINE
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Turner,18,53,0.339622642,94,17,1,0,0,0,0,800 - CLINICAL ONCOLOGY,303 - CLINICAL HAEMATOLOGY
Q66,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,RA901,Torbay Hospital - RA901,Warrington,4,73,0.054794521,25,*,*,*,*,*,*,320 - CARDIOLOGY,300 - GENERAL MEDICINE
Q67,RN7,DARTFORD AND GRAVESHAM NHS TRUST,RN707,Darent Valley Hospital - RN707,BEEC,12,59,0.203389831,58,7,5,0,0,0,0,300 - GENERAL MEDICINE,0
Q67,RN7,DARTFORD AND GRAVESHAM NHS TRUST,RN707,Darent Valley Hospital - RN707,CDU,36,182,0.197802198,74,26,9,0,0,0,1,300 - GENERAL MEDICINE,0
